[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	3/17/2025 9:31:35 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	FOR_10	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:12:17 PM	1	1	TN	9.189	9.350	0.8855	0.9011	NPOC:2.771mg/L TN:0.9011mg/L	NPOC:2.771mg/L TN:0.9011mg/L	*******	0.1610	1.72	0.01554	1.72	15	0	50	1.000	
Unknown	NPOC/TN	FOR_10	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:15:26 PM	1	2	TN	9.511	9.350	0.9166	0.9011	NPOC:2.771mg/L TN:0.9011mg/L	NPOC:2.771mg/L TN:0.9011mg/L	*******	0.1610	1.72	0.01554	1.72	15	0	50	1.000	
Unknown	NPOC/TN	FOR_10	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:18:21 PM	1	3	TN	9.349	9.350	0.9010	0.9011	NPOC:2.771mg/L TN:0.9011mg/L	NPOC:2.771mg/L TN:0.9011mg/L	*******	0.1610	1.72	0.01554	1.72	15	0	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:26:48 PM	1	1	NPOC	32.44	32.14	9.264	9.178	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.6264	1.95	0.1789	1.95	16	0	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:29:55 PM	1	2	NPOC	31.42	32.14	8.972	9.178	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.6264	1.95	0.1789	1.95	16	0	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:32:48 PM	1	3	NPOC	32.56	32.14	9.298	9.178	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.6264	1.95	0.1789	1.95	16	0	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:26:48 PM	1	1	TN	18.16	18.15	1.751	1.751	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.3951	2.18	0.03814	2.18	16	0	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:29:55 PM	1	2	TN	17.75	18.15	1.712	1.751	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.3951	2.18	0.03814	2.18	16	0	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:32:48 PM	1	3	TN	18.54	18.15	1.788	1.751	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.3951	2.18	0.03814	2.18	16	0	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:37:50 PM	1	4	TN	0.5144	18.15	0.04821	1.751	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.3951	2.18	0.03814	2.18	16	1	50	1.000	
Unknown	NPOC/TN	FOR_11	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:39:54 PM	1	5	TN	0.000	18.15	-0.00145	1.751	NPOC:9.178mg/L TN:1.751mg/L	NPOC:9.178mg/L TN:1.751mg/L	*******	0.3951	2.18	0.03814	2.18	16	1	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:47:56 PM	1	1	NPOC	21.78	21.59	6.219	6.166	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.2495	1.16	0.07124	1.16	17	0	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:50:40 PM	1	2	NPOC	21.31	21.59	6.085	6.166	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.2495	1.16	0.07124	1.16	17	0	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:53:38 PM	1	3	NPOC	21.69	21.59	6.194	6.166	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.2495	1.16	0.07124	1.16	17	0	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:47:56 PM	1	1	TN	12.94	13.22	1.248	1.275	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.6808	5.15	0.06571	5.15	17	0	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:50:40 PM	1	2	TN	12.73	13.22	1.227	1.275	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.6808	5.15	0.06571	5.15	17	0	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:53:38 PM	1	3	TN	14.00	13.22	1.350	1.275	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.6808	5.15	0.06571	5.15	17	0	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:57:47 PM	1	4	TN	0.000	13.22	-0.00145	1.275	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.6808	5.15	0.06571	5.15	17	1	50	1.000	
Unknown	NPOC/TN	FOR_12	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:59:51 PM	1	5	TN	0.2181	13.22	0.01960	1.275	NPOC:6.166mg/L TN:1.275mg/L	NPOC:6.166mg/L TN:1.275mg/L	*******	0.6808	5.15	0.06571	5.15	17	1	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:08:32 PM	1	1	NPOC	25.40	25.44	7.253	7.266	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.1986	0.78	0.05671	0.78	18	0	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:12:00 PM	1	2	NPOC	25.66	25.44	7.327	7.266	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.1986	0.78	0.05671	0.78	18	0	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:15:27 PM	1	3	NPOC	25.27	25.44	7.216	7.266	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.1986	0.78	0.05671	0.78	18	0	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:08:32 PM	1	1	TN	14.47	15.01	1.395	1.448	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.6208	4.14	0.05993	4.14	18	0	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:12:00 PM	1	2	TN	14.88	15.01	1.435	1.448	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.6208	4.14	0.05993	4.14	18	0	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:15:27 PM	1	3	TN	15.69	15.01	1.513	1.448	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.6208	4.14	0.05993	4.14	18	0	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:20:42 PM	1	4	TN	0.1531	15.01	0.01333	1.448	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.6208	4.14	0.05993	4.14	18	1	50	1.000	
Unknown	NPOC/TN	FOR_20	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:23:17 PM	1	5	TN	0.1742	15.01	0.01537	1.448	NPOC:7.266mg/L TN:1.448mg/L	NPOC:7.266mg/L TN:1.448mg/L	*******	0.6208	4.14	0.05993	4.14	18	1	50	1.000	
Unknown	NPOC/TN	FOR_21	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:31:34 PM	1	1	NPOC	46.83	46.74	13.37	13.35	NPOC:13.35mg/L TN:2.463mg/L	NPOC:13.35mg/L TN:2.463mg/L	*******	0.7789	1.67	0.2224	1.67	19	0	50	1.000	
Unknown	NPOC/TN	FOR_21	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:34:49 PM	1	2	NPOC	45.92	46.74	13.11	13.35	NPOC:13.35mg/L TN:2.463mg/L	NPOC:13.35mg/L TN:2.463mg/L	*******	0.7789	1.67	0.2224	1.67	19	0	50	1.000	
Unknown	NPOC/TN	FOR_21	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:37:58 PM	1	3	NPOC	47.47	46.74	13.56	13.35	NPOC:13.35mg/L TN:2.463mg/L	NPOC:13.35mg/L TN:2.463mg/L	*******	0.7789	1.67	0.2224	1.67	19	0	50	1.000	
Unknown	NPOC/TN	FOR_21	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:31:34 PM	1	1	TN	25.54	25.53	2.464	2.463	NPOC:13.35mg/L TN:2.463mg/L	NPOC:13.35mg/L TN:2.463mg/L	*******	0.4800	1.88	0.04634	1.88	19	0	50	1.000	
Unknown	NPOC/TN	FOR_21	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:34:49 PM	1	2	TN	25.05	25.53	2.417	2.463	NPOC:13.35mg/L TN:2.463mg/L	NPOC:13.35mg/L TN:2.463mg/L	*******	0.4800	1.88	0.04634	1.88	19	0	50	1.000	
Unknown	NPOC/TN	FOR_21	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:37:58 PM	1	3	TN	26.01	25.53	2.509	2.463	NPOC:13.35mg/L TN:2.463mg/L	NPOC:13.35mg/L TN:2.463mg/L	*******	0.4800	1.88	0.04634	1.88	19	0	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:46:49 PM	1	1	NPOC	1.464	1.159	0.4181	0.3309	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.1097	9.47	0.03132	9.47	20	1	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:49:03 PM	1	2	NPOC	1.250	1.159	0.3569	0.3309	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.1097	9.47	0.03132	9.47	20	0	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:51:19 PM	1	3	NPOC	1.189	1.159	0.3395	0.3309	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.1097	9.47	0.03132	9.47	20	0	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:53:27 PM	1	4	NPOC	0.9753	1.159	0.2785	0.3309	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.1097	9.47	0.03132	9.47	20	1	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 8:55:39 PM	1	5	NPOC	1.037	1.159	0.2961	0.3309	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.1097	9.47	0.03132	9.47	20	0	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:46:49 PM	1	1	TN	0.7888	0.2555	0.07469	0.02322	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.02724	10.66	0.00263	11.33	20	1	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:49:03 PM	1	2	TN	0.2429	0.2555	0.02200	0.02322	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.02724	10.66	0.00263	11.33	20	0	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:51:19 PM	1	3	TN	0.2868	0.2555	0.02624	0.02322	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.02724	10.66	0.00263	11.33	20	0	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:53:27 PM	1	4	TN	0.05540	0.2555	0.00390	0.02322	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.02724	10.66	0.00263	11.33	20	1	50	1.000	
Unknown	NPOC/TN	blank_filt_ghg	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 8:55:39 PM	1	5	TN	0.2369	0.2555	0.02142	0.02322	NPOC:0.3309mg/L TN:0.02322mg/L	NPOC:0.3309mg/L TN:0.02322mg/L	*******	0.02724	10.66	0.00263	11.33	20	0	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:03:10 PM	1	1	NPOC	0.4765	0.4919	0.1361	0.1405	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.02925	5.95	0.00835	5.95	21	0	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:08:14 PM	1	2	NPOC	0.5256	0.4919	0.1501	0.1405	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.02925	5.95	0.00835	5.95	21	0	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:10:23 PM	1	3	NPOC	0.7842	0.4919	0.2239	0.1405	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.02925	5.95	0.00835	5.95	21	1	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:13:10 PM	1	4	NPOC	0.4735	0.4919	0.1352	0.1405	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.02925	5.95	0.00835	5.95	21	0	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 9:03:10 PM	1	1	TN	0.000	0.000	-0.00145	-0.00145	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.000	0.00	0.000	0.00	21	0	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 9:08:14 PM	1	2	TN	2.220	0.000	0.2128	-0.00145	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	T******	0.000	0.00	0.000	0.00	21	1	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 9:10:23 PM	1	3	TN	0.000	0.000	-0.00145	-0.00145	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.000	0.00	0.000	0.00	21	0	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 9:13:10 PM	1	4	TN	0.6786	0.000	0.06406	-0.00145	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.000	0.00	0.000	0.00	21	1	50	1.000	
Unknown	NPOC/TN	Blank2	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 9:17:18 PM	1	5	TN	0.000	0.000	-0.00145	-0.00145	NPOC:0.1405mg/L TN:-0.00145mg/L	NPOC:0.1405mg/L TN:-0.00145mg/L	*******	0.000	0.00	0.000	0.00	21	0	50	1.000	
Unknown	NPOC/TN	CKSTD2_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:25:16 PM	1	1	NPOC	4.437	4.096	1.267	1.170	NPOC:1.170mg/L TN:0.4769mg/L	NPOC:1.170mg/L TN:0.4769mg/L	*******	0.07433	1.81	0.02122	1.81	22	1	50	1.000	
Unknown	NPOC/TN	CKSTD2_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:27:56 PM	1	2	NPOC	3.784	4.096	1.081	1.170	NPOC:1.170mg/L TN:0.4769mg/L	NPOC:1.170mg/L TN:0.4769mg/L	*******	0.07433	1.81	0.02122	1.81	22	1	50	1.000	
Unknown	NPOC/TN	CKSTD2_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:30:34 PM	1	3	NPOC	4.049	4.096	1.156	1.170	NPOC:1.170mg/L TN:0.4769mg/L	NPOC:1.170mg/L TN:0.4769mg/L	*******	0.07433	1.81	0.02122	1.81	22	0	50	1.000	
Unknown	NPOC/TN	CKSTD2_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:33:12 PM	1	4	NPOC	4.058	4.096	1.159	1.170	NPOC:1.170mg/L TN:0.4769mg/L	NPOC:1.170mg/L TN:0.4769mg/L	*******	0.07433	1.81	0.02122	1.81	22	0	50	1.000	
Unknown	NPOC/TN	CKSTD2_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 9:35:23 PM	1	5	NPOC	4.182	4.096	1.194	1.170	NPOC:1.170mg/L TN:0.4769mg/L	NPOC:1.170mg/L TN:0.4769mg/L	*******	0.07433	1.81	0.02122	1.81	22	0	50	1.000	
Unknown	NPOC/TN	CKSTD2_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 9:25:16 PM	1	1	TN	4.992	4.956	0.4804	0.4769	NPOC:1.170mg/L TN:0.4769mg/L	NPOC:1.170mg/L TN:0.4769mg/L	*******	0.05071	1.02	0.00490	1.03	22	0	50	1.000	
Unknown	NPOC/TN	CKSTD2_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 9:27:56 PM	1	2	TN	4.584	4.956	0.4410	0.4769	NPOC:1.170mg/L TN:0.4769mg/L	NPOC:1.170mg/L TN:0.4769mg/L	*******	0.05071	1.02	0.00490	1.03	22	1	50	1.000	
